,Datum,Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh),temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max
188,2020-07-07,425772.93,711071.38,31.902083333333334,21.442,11.642,15.314915,57776.254,16886.543,1.9,1.9,0.0,21.96,47.519997
189,2020-07-08,546862.57,461312.47,41.21375,26.442,13.892,19.858664,57684.758,37733.38,1.5000001,1.5000001,0.0,19.734436,43.92
190,2020-07-09,555645.32,508688.78,42.42333333333333,29.592,15.892,21.621168,57589.176,50094.652,2.3999999,2.3999999,0.0,22.104116,53.639996
191,2020-07-10,493340.91000000003,697315.11,36.61875,18.142,12.492001,15.625333,57489.6,38208.4,3.7,3.7,0.0,13.797913,32.039997
192,2020-07-11,407944.27,567815.27,28.601249999999997,20.991999,9.092,15.689918,57386.0,51313.586,0.0,0.0,0.0,11.384198,27.72
193,2020-07-12,353249.7,545129.67,24.771666666666665,21.542,10.542001,16.79825,57277.45,51947.906,0.0,0.0,0.0,13.479583,32.760002
194,2020-07-13,491643.89,512347.08,34.17541666666667,22.792,10.692,17.89825,57163.93,46820.453,0.0,0.0,0.0,7.10031,20.16
195,2020-07-14,541941.63,501205.35,36.76333333333333,18.741999,13.692,15.939918,57045.668,24886.033,5.3999996,5.3999996,0.0,14.578888,43.56
196,2020-07-15,591222.39,365043.76,41.709583333333335,14.692,12.542001,13.662834,56922.883,0.0,5.0000005,5.0000005,0.0,11.119281,24.119999
197,2020-07-16,597627.02,343011.81,44.44583333333333,20.092,10.842,15.637832,56795.766,48649.73,0.6,0.6,0.0,14.494192,32.760002
198,2020-07-17,558311.62,408211.95,37.577083333333334,22.842,12.642,18.26075,56664.543,49944.67,0.0,0.0,0.0,12.768586,30.599998
199,2020-07-18,442060.13,427779.94,29.012916666666666,25.542,13.192,20.216997,56529.418,50518.29,0.5,0.5,0.0,5.815978,18.359999
200,2020-07-19,383528.74,467965.3,27.779583333333335,27.642,14.842,21.373251,56390.59,51595.812,0.0,0.0,0.0,17.811815,41.039997
201,2020-07-20,487954.33,541803.47,32.9625,24.392,15.142,20.221165,56248.266,51029.176,0.3,0.3,0.0,12.522619,32.399998
202,2020-07-21,498580.33,565694.78,31.713333333333335,24.991999,12.542001,19.123247,56102.64,51691.496,0.0,0.0,0.0,12.261158,24.48
203,2020-07-22,521689.19,507427.9,34.35166666666667,26.491999,12.342,19.710749,55953.914,51060.836,0.0,0.0,0.0,13.779114,31.319998
204,2020-07-23,527543.34,508116.88,35.691250000000004,26.741999,12.842,20.308664,55802.273,49024.773,0.0,0.0,0.0,14.154915,36.719997
205,2020-07-24,466137.62,607387.78,31.155,25.842,16.542,21.356583,55647.895,50426.332,0.0,0.0,0.0,12.496719,29.519999
206,2020-07-25,388556.12,508504.75,25.52,23.741999,16.592,19.217,55490.98,25114.229,4.4,4.4,0.0,16.055355,44.28
207,2020-07-26,314072.97,664671.48,12.606666666666667,27.142,13.142,20.629498,55331.7,48688.38,0.0,0.0,0.0,13.708391,29.88
208,2020-07-27,449357.15,569765.6,32.53208333333333,29.741999,17.192,23.456583,55170.227,48818.633,0.0,0.0,0.0,19.914217,52.199997
209,2020-07-28,341559.99,902616.38,22.965833333333332,25.241999,14.992001,20.3795,55006.73,50272.39,0.0,0.0,0.0,12.979984,30.960001
210,2020-07-29,379331.69,825294.16,20.749166666666667,28.592,11.992001,21.014917,54841.383,50072.64,0.0,0.0,0.0,9.0645685,19.08
211,2020-07-30,475553.54,582488.14,35.619166666666665,31.342,13.942,23.214914,54674.355,49880.223,0.0,0.0,0.0,9.585739,22.319998
212,2020-07-31,490789.46,519012.82,38.50875,33.492,16.342,25.754503,54505.58,49300.133,0.0,0.0,0.0,12.413476,27.72
213,2020-08-01,414283.91,610149.99,28.31041666666667,25.292,18.241999,21.902418,54333.695,21067.832,4.6,4.6,0.0,15.575981,36.0
214,2020-08-02,424730.32,416040.34,28.189999999999998,19.442,15.892,17.742,54158.62,13586.955,5.0999994,5.0999994,0.0,13.75558,31.68
215,2020-08-03,545759.24,402373.23,36.719166666666666,16.792,12.342,14.4399185,53980.574,8464.681,11.200001,11.200001,0.0,15.844089,32.039997
216,2020-08-04,553669.59,413851.37,36.393750000000004,22.991999,9.792001,16.66075,53799.766,45797.992,0.0,0.0,0.0,9.72,23.4
217,2020-08-05,465640.99,651004.26,29.605,26.442,11.842,19.773249,53616.387,48969.473,0.0,0.0,0.0,10.182337,26.28
218,2020-08-06,504268.23,560426.25,33.28,29.491999,15.642,22.908667,53430.652,48892.066,0.1,0.1,0.0,10.538843,26.64
219,2020-08-07,502857.84,506949.01,35.979166666666664,31.542,16.491999,24.325333,53242.746,48765.906,0.0,0.0,0.0,10.853866,27.72
220,2020-08-08,460983.83999999997,473659.09,32.03875,31.092,16.692,24.887833,53052.867,48591.562,0.0,0.0,0.0,9.826088,27.359999
221,2020-08-09,404533.1,513053.95,28.53375,30.442,17.692,24.429497,52861.195,48422.207,0.1,0.1,0.0,17.114204,37.44
222,2020-08-10,556193.73,574586.6,36.97875,28.741999,18.192,23.329496,52667.906,46968.812,1.1,1.1,0.0,12.24,27.72
223,2020-08-11,554190.8,690046.41,36.2975,29.991999,17.592,24.204498,52473.18,47476.008,0.3,0.3,0.0,11.726277,29.88
224,2020-08-12,535493.53,693907.75,35.864583333333336,29.792,17.042,22.629496,52277.188,33202.457,2.0,2.0,0.0,19.33639,43.92
225,2020-08-13,547951.88,539060.91,38.58583333333333,23.642,18.442,20.81075,52080.09,41194.598,3.8999996,3.8999996,0.0,13.783817,35.28
226,2020-08-14,561963.57,407207.62,40.82625,21.991999,17.592,19.392002,51882.047,24121.734,3.5000002,3.5000002,0.0,12.57426,30.960001
227,2020-08-15,464875.1,397599.73,31.860833333333332,25.542,16.642,21.1295,51683.227,46747.83,0.1,0.1,0.0,11.177405,33.839996
228,2020-08-16,401587.58,518280.51,28.684583333333332,23.392,16.692,19.594082,51483.773,21790.816,5.2999997,5.2999997,0.0,11.269782,28.8
229,2020-08-17,570483.15,442724.51,40.36333333333334,24.392,15.392,19.179499,51283.844,44477.664,2.1,2.1,0.0,13.905509,38.16
230,2020-08-18,610720.59,424265.79,42.392916666666665,24.241999,13.642,19.008665,51083.574,46413.055,0.2,0.2,0.0,10.163227,22.319998
231,2020-08-19,593123.92,446971.31,38.22833333333333,28.342,14.692,21.562834,50883.11,46012.668,0.0,0.0,0.0,12.313893,29.519999
232,2020-08-20,551789.32,554779.85,38.10666666666666,32.792,16.991999,24.625334,50682.37,46178.184,0.0,0.0,0.0,10.495713,26.28
233,2020-08-21,456217.29,704012.56,31.809166666666666,22.991999,17.692,20.454496,50479.92,22419.912,11.000001,11.000001,0.0,17.462784,36.719997
234,2020-08-22,298271.28,713873.36,23.829166666666666,21.892,14.992001,18.581583,50275.613,42100.11,0.1,0.1,0.0,20.06334,45.0
235,2020-08-23,267291.33,789012.1,16.326249999999998,20.092,11.742001,16.339914,50069.62,42081.145,0.0,0.0,0.0,15.188415,34.2
236,2020-08-24,550903.93,537666.33,44.72083333333333,24.142,10.842,17.671165,49862.098,45494.29,0.0,0.0,0.0,13.397612,31.319998
237,2020-08-25,565222.06,611151.62,38.4625,23.491999,16.792,20.002417,49653.21,45329.902,0.1,0.1,0.0,34.2303,72.36
238,2020-08-26,244506.44,1213522.2,17.89,20.642,12.992001,16.9545,49443.1,35297.598,0.0,0.0,0.0,16.808569,38.519997
239,2020-08-27,528717.25,660315.84,46.30708333333333,24.741999,11.942,17.408667,49231.926,29616.734,22.300001,22.300001,0.0,15.876775,35.64
240,2020-08-28,531265.1900000001,621133.54,40.70083333333333,17.892,14.292001,15.619082,49019.832,2806.4924,8.2,8.2,0.0,10.685391,25.199999
241,2020-08-29,437103.69,501939.36,35.64083333333333,17.392,12.542001,14.837833,48806.953,2997.2222,22.500002,22.500002,0.0,23.83896,50.399998
242,2020-08-30,423077.65,407373.07,33.819583333333334,17.392,11.642,14.194083,48593.44,15660.689,9.6,9.6,0.0,22.61419,46.8
243,2020-08-31,612235.59,422006.29,54.03666666666667,16.692,10.492001,13.777417,48379.434,14094.517,2.3999999,2.3999999,0.0,11.542478,28.44
244,2020-09-01,688086.25,400734.79,49.80916666666667,17.592,8.242001,12.833667,48165.05,41436.074,0.0,0.0,0.0,10.495713,23.759998
245,2020-09-02,685605.51,413509.27,49.82125,20.342,6.792,14.533668,47950.43,35687.34,0.3,0.3,0.0,10.661107,27.0
246,2020-09-03,593432.02,661806.57,40.535833333333336,25.342,13.442,19.658667,47735.71,42925.355,0.0,0.0,0.0,13.207634,30.960001
247,2020-09-04,536997.62,640781.29,38.32375,24.292,14.842,19.12325,47521.0,36409.035,1.6999999,1.6999999,0.0,18.129137,44.28
248,2020-09-05,428584.91000000003,581180.77,33.41416666666667,19.092,12.092,15.091999,47306.44,34323.977,0.0,0.0,0.0,12.287555,29.16
249,2020-09-06,408929.8,502940.42,34.834583333333335,19.592,10.042001,14.967002,47092.152,42741.12,0.0,0.0,0.0,9.007196,21.24
250,2020-09-07,574477.97,493094.5,43.540416666666665,22.342,8.492001,15.637832,46878.246,42658.344,0.0,0.0,0.0,7.92,21.24
251,2020-09-08,530218.4299999999,721181.75,37.598333333333336,24.092,9.492001,16.642002,46664.855,42530.062,0.0,0.0,0.0,10.446206,19.8
252,2020-09-09,565509.41,706091.3300000001,36.62916666666667,19.542,14.742001,16.935751,46451.875,12099.534,0.6,0.6,0.0,9.826088,23.4
253,2020-09-10,681169.7,494875.68,47.3375,21.592,13.542001,17.906582,46237.863,37410.61,0.5,0.5,0.0,8.427383,21.96
254,2020-09-11,671998.02,480794.93,47.814166666666665,25.741999,10.692,18.554499,46022.652,42271.953,0.0,0.0,0.0,8.534353,21.24
255,2020-09-12,392211.42,685076.89,31.871666666666666,26.292,12.092,19.28575,45806.38,42091.625,0.0,0.0,0.0,9.220499,16.919998
256,2020-09-13,355866.22,637987.15,20.18916666666667,28.142,12.242001,20.229502,45589.18,41876.406,0.0,0.0,0.0,10.446206,25.919998
257,2020-09-14,641928.85,463462.23,53.11291666666667,26.842,12.592,20.321165,45371.184,41660.035,0.0,0.0,0.0,8.913181,23.4
258,2020-09-15,677837.28,438549.45,70.19791666666667,26.792,13.992001,20.227415,45152.523,40849.305,0.1,0.1,0.0,11.183201,24.48
259,2020-09-16,645137.02,550088.49,53.41291666666666,20.442,12.492001,17.41075,44933.332,31379.865,2.6000001,2.6000001,0.0,14.336861,33.839996
260,2020-09-17,580896.2,650832.2,46.40208333333334,19.642,9.192,14.0545,44713.727,41005.246,0.0,0.0,0.0,14.408997,34.2
261,2020-09-18,544798.62,626347.7,42.12708333333333,21.491999,8.392,14.527416,44493.848,40785.504,0.0,0.0,0.0,11.966954,26.64
262,2020-09-19,436837.72,611373.92,36.537083333333335,21.592,8.542001,14.783668,44273.812,40565.23,0.0,0.0,0.0,11.966953,27.359999
263,2020-09-20,446480.74,527748.2,37.515,22.942,9.292001,15.8899145,44053.75,40344.54,0.0,0.0,0.0,8.647496,16.199999
264,2020-09-21,645837.91,409572.43,61.095416666666665,23.792,10.342,17.056581,43833.785,39909.35,0.0,0.0,0.0,8.049845,22.319998
265,2020-09-22,685108.39,377976.11,53.31333333333333,21.592,13.042001,16.227415,43614.04,20809.291,0.2,0.2,0.0,8.39657,23.4
266,2020-09-23,633764.28,499892.58999999997,46.428333333333335,20.741999,11.942,16.252417,43394.64,30263.473,0.3,0.3,0.0,18.448023,48.96
267,2020-09-24,471369.39,815662.78,38.18416666666666,14.592,7.8919997,11.456584,43175.71,0.0,12.700003,12.700003,0.0,16.981165,37.079998
268,2020-09-25,509389.05,559117.24,41.37166666666666,8.642,7.092,7.6815834,42957.38,0.0,11.099999,11.099999,0.0,25.20257,53.28
269,2020-09-26,356405.47000000003,579753.6900000001,33.130833333333335,14.342,6.3919997,9.506583,42739.77,31650.076,0.70000005,0.70000005,0.0,17.654688,36.0
270,2020-09-27,385132.85,485202.98,30.02625,12.842,3.5419998,8.796167,42523.004,26094.963,1.2,1.2,0.0,9.178235,20.16
271,2020-09-28,678550.9,360159.16000000003,47.260416666666664,16.392,6.292,11.312836,42307.223,31135.684,0.0,0.0,0.0,11.252519,26.28
272,2020-09-29,751196.93,338578.04,58.61833333333333,15.392,7.3919997,11.950333,42092.31,13256.163,0.5,0.5,0.0,6.379216,15.4800005
273,2020-09-30,757545.42,395950.19,50.252916666666664,18.692,4.542,11.012833,41876.742,34419.97,0.0,0.0,0.0,14.689589,31.319998
274,2020-10-01,651534.11,632086.03,41.01583333333333,20.542,9.242001,14.7524185,41660.33,31070.34,0.0,0.0,0.0,19.9954,43.56
275,2020-10-02,532479.12,709659.98,35.677083333333336,21.692,7.342,14.4711685,41443.207,18282.271,1.8000001,1.8000001,0.0,24.216522,53.639996
276,2020-10-03,287110.38,831734.86,16.455416666666668,14.942,7.542,10.906583,41225.52,29800.195,0.8,0.8,0.0,17.873556,40.32
277,2020-10-04,256846.58,858204.07,7.105,14.792001,8.692,11.12325,41007.41,18000.0,4.6,4.6,0.0,17.399586,38.16
278,2020-10-05,511220.95,761014.68,32.092083333333335,14.292001,9.492001,11.048249,40789.008,14400.0,8.900001,8.900001,0.0,19.228851,50.399998
279,2020-10-06,519663.41000000003,856450.04,34.45125,12.892,8.992001,10.371168,40570.465,25005.414,3.3999994,3.3999994,0.0,19.483284,42.48
280,2020-10-07,584546.49,740714.69,36.62291666666667,15.192,7.492,11.646167,40351.92,21422.906,0.1,0.1,0.0,17.10284,38.519997
281,2020-10-08,482697.07,960692.19,29.8325,17.241999,11.992001,14.183666,40133.516,4926.7812,0.90000004,0.90000004,0.0,15.463246,32.760002
282,2020-10-09,640322.99,573841.54,39.97083333333333,12.642,5.192,9.819084,39915.4,0.0,8.2,8.2,0.0,15.7908325,33.839996
283,2020-10-10,507166.57,651593.48,31.2325,10.092,2.2419999,6.1586666,39697.715,30608.992,0.2,0.2,0.0,11.503113,27.359999
284,2020-10-11,488922.83,581690.32,32.18416666666666,10.492001,2.942,6.07325,39480.625,29356.805,0.0,0.0,0.0,14.4,33.12
285,2020-10-12,843964.3099999999,365540.97,46.9025,10.392,2.5419998,6.417,39264.266,23821.525,0.6,0.6,0.0,10.799999,26.28
286,2020-10-13,839124.73,416667.27,45.23083333333333,7.092,4.992,6.417,39048.797,0.0,13.200001,13.200001,0.0,19.586117,42.48
287,2020-10-14,626916.54,834869.4,35.67208333333333,10.892,6.1419997,8.185751,38834.383,1836.1077,2.7,2.7,0.0,12.413476,25.56
288,2020-10-15,752379.3200000001,631840.68,40.935833333333335,9.392,6.3919997,8.292001,38621.18,8496.226,4.2999997,4.2999997,0.0,19.559633,41.760002
289,2020-10-16,849390.02,388099.88,46.935833333333335,8.692,3.2419999,6.6003327,38409.35,7948.623,1.4000002,1.4000002,0.0,9.885262,23.039999
290,2020-10-17,735289.97,292461.03,40.757083333333334,9.142,2.942,5.6795,38199.066,6843.5425,0.2,0.2,0.0,13.797912,30.239998
291,2020-10-18,515686.78,618189.88,30.556250000000002,10.692,3.4919999,6.794084,37990.492,24874.818,0.0,0.0,0.0,9.0,16.56
292,2020-10-19,819320.41,435715.38,44.63791666666666,10.992001,1.742,5.8815827,37783.55,31540.594,0.0,0.0,0.0,12.397806,29.519999
293,2020-10-20,664665.86,748255.7,35.22375,15.292001,5.842,10.133668,37576.53,32262.703,0.0,0.0,0.0,14.33234,32.039997
294,2020-10-21,591022.36,819781.61,32.614583333333336,18.392,9.142,12.712833,37369.24,32227.113,0.1,0.1,0.0,11.966953,24.48
295,2020-10-22,576447.37,919418.51,32.3925,16.192,10.692,13.141999,37161.832,0.0,4.0,4.0,0.0,14.654254,39.239998
296,2020-10-23,774197.71,531474.61,44.780833333333334,14.892,7.242,12.037834,36954.496,22679.07,2.6000001,2.6000001,0.0,13.009903,26.28
297,2020-10-24,348890.57,792715.01,30.5825,12.842,7.192,9.223251,36747.395,23573.926,0.0,0.0,0.0,15.716793,36.36
298,2020-10-25,313433.75,882085.18,13.3792,10.892,6.8919997,8.552417,36540.723,0.0,7.5,7.5,0.0,16.595179,34.92
299,2020-10-26,642740.9,570026.76,38.265,10.692,4.742,7.2711663,36334.652,23853.93,1.1,1.1,0.0,12.979984,31.68
300,2020-10-27,566800.76,873669.28,34.606249999999996,11.392,3.7419999,7.3628335,36129.38,7302.315,2.9999998,2.9999998,0.0,13.450708,29.16
301,2020-10-28,532089.96,915633.04,29.942083333333333,10.242001,7.742,8.794083,35925.086,10800.0,10.699999,10.699999,0.0,23.893261,51.12
302,2020-10-29,540556.89,901706.57,32.647083333333335,12.792001,8.442,11.060752,35721.973,2888.0972,6.4,6.4,0.0,21.602999,46.079998
303,2020-10-30,530627.29,845536.8,30.192083333333333,14.442,7.692,11.067,35520.246,26062.412,0.0,0.0,0.0,14.05845,28.8
304,2020-10-31,469034.61,574729.54,31.020833333333332,12.742001,6.242,9.725335,35320.11,0.0,7.1999993,7.1999993,0.0,11.304229,23.039999
305,2020-11-01,253482.17,811349.47,16.94666666666667,18.592,13.092,15.644081,35121.766,20905.56,1.0,1.0,0.0,16.75064,39.96
306,2020-11-02,381764.71,1085490.36,23.395833333333332,15.592,9.142,12.63575,34925.45,7522.0576,3.3999999,3.3999999,0.0,16.75064,33.839996
307,2020-11-03,629641.31,718839.45,35.740833333333335,9.042001,6.492,8.114917,34731.363,1389.7145,0.2,0.2,0.0,11.384199,23.039999
308,2020-11-04,770512.38,630867.22,40.01208333333333,10.092,0.342,5.1211667,34539.75,29890.766,0.0,0.0,0.0,9.531505,21.96
309,2020-11-05,780226.42,608069.48,38.65916666666667,9.892,-3.7080002,2.0128334,34350.844,29845.32,0.0,0.0,0.0,9.107359,16.56
310,2020-11-06,804124.83,422299.19,40.54083333333333,8.292,-3.408,1.9065834,34164.875,29557.55,0.0,0.0,0.0,9.983106,18.359999
311,2020-11-07,638600.29,420791.07,36.2275,4.192,-2.5080001,-0.037166744,33982.09,21599.58,0.0,0.0,0.0,8.311245,16.56
312,2020-11-08,634135.46,364812.52999999997,36.655,3.7919998,-2.358,0.40866664,33802.47,25806.666,0.0,0.0,0.0,9.360001,19.44
313,2020-11-09,904228.78,330569.11,44.88041666666667,4.692,-0.15800002,1.9024163,33624.22,2972.8506,0.0,0.0,0.0,8.891343,13.679999
314,2020-11-10,972297.0,299402.58,48.14958333333333,6.3919997,1.342,4.037833,33447.16,0.0,0.3,0.3,0.0,7.928177,14.759999
315,2020-11-11,948829.1,272648.1,45.05875,8.042,3.9919999,5.733666,33271.48,0.0,0.4,0.4,0.0,10.495713,24.84
316,2020-11-12,784667.14,564726.3,40.96083333333333,12.042001,3.442,7.106585,33097.4,28578.863,0.0,0.0,0.0,9.449572,22.68
317,2020-11-13,799453.65,544096.55,40.73,13.442,6.1419997,8.5545,32925.117,28492.686,0.1,0.1,0.0,10.931203,22.319998
318,2020-11-14,556480.19,574461.05,36.483333333333334,9.292001,3.592,5.356583,32754.855,28406.883,0.0,0.0,0.0,15.137133,31.68
319,2020-11-15,269670.91000000003,962494.64,7.30375,9.842,3.692,7.8545012,32586.844,21565.158,3.3999999,3.3999999,0.0,23.143827,47.88
320,2020-11-16,518478.07,900184.73,28.490416666666665,10.442,4.842,7.800333,32421.297,11198.538,0.0,0.0,0.0,14.345898,33.12
321,2020-11-17,658318.13,806965.25,38.88875,10.742001,1.342,5.2190833,32258.459,27849.334,0.0,0.0,0.0,9.9571085,20.880001
322,2020-11-18,623331.97,777726.82,36.355,9.592,2.642,5.769083,32098.559,6068.987,1.8,1.8,0.0,17.654688,37.44
323,2020-11-19,514802.29,979380.53,26.38625,5.742,-0.658,2.7128336,31941.846,27491.857,0.70000005,0.70000005,0.0,15.7908325,34.56
324,2020-11-20,762029.58,567027.28,43.26,2.7419999,-1.8579999,-0.4121666,31788.57,17321.65,0.0,0.0,0.0,8.647496,22.319998
325,2020-11-21,444538.51,895467.64,30.295416666666668,5.8919997,-2.408,0.87324995,31638.977,23062.889,0.0,0.0,0.0,8.287822,20.880001
326,2020-11-22,494954.0,806303.01,29.97,6.592,-1.6579999,2.492,31493.322,9811.203,0.70000005,0.70000005,0.0,13.891522,32.039997
327,2020-11-23,826516.35,670682.47,43.625416666666666,4.192,-1.458,1.3461667,31351.88,5714.1455,0.0,0.0,0.0,7.6367526,18.72
328,2020-11-24,897963.42,596925.78,42.02708333333333,1.392,-0.508,0.35033336,31214.9,770.96716,0.0,0.0,0.0,9.255571,20.880001
329,2020-11-25,971238.24,506242.46,46.87166666666667,1.192,-2.358,-0.83299994,31082.668,13180.621,0.0,0.0,0.0,8.714677,20.16
330,2020-11-26,1023931.3,382124.01,56.54749999999999,2.292,-3.4580002,-1.9663335,30955.44,25405.3,0.0,0.0,0.0,7.4128532,19.08
331,2020-11-27,1052994.95,267571.59,64.72708333333334,2.342,-3.308,-1.0684167,30833.508,6697.435,0.0,0.0,0.0,10.703569,22.319998
332,2020-11-28,857625.26,368596.84,46.88291666666667,2.692,-3.8580003,-1.0496668,30716.918,26094.426,0.0,0.0,0.0,11.928989,28.8
333,2020-11-29,789364.71,312202.16,45.27916666666667,2.292,-4.658,-2.2871666,30604.332,25964.916,0.0,0.0,0.0,10.00256,17.28
334,2020-11-30,954993.85,492758.45,52.22,1.492,-3.9580002,-1.1080002,30495.592,0.0,5.399999,0.0,3.78,11.770403,24.48
335,2020-12-01,999179.61,364161.97,53.71,-0.358,-4.758,-2.0017502,30390.852,12589.765,0.6,0.0,0.42000002,11.928989,26.64
336,2020-12-02,1058606.82,288188.59,73.98916666666666,-0.20799997,-5.058,-2.1996667,30290.254,3333.5361,0.0,0.0,0.0,13.392774,26.64
337,2020-12-03,879077.56,657653.6,48.00083333333333,4.142,-4.1080003,-0.48925003,30193.967,5321.0034,0.0,0.0,0.0,14.512064,30.599998
338,2020-12-04,771579.44,769938.5,41.77875,3.342,-0.058,1.1794999,30102.13,6981.916,2.6,2.0,0.42,14.973577,31.68
339,2020-12-05,840866.08,433766.7,46.39333333333334,5.242,-0.007999986,1.5836664,30014.896,0.0,0.70000005,0.70000005,0.0,8.654986,21.96
340,2020-12-06,799832.16,420394.22,42.7475,2.892,-1.808,1.1336666,29932.426,9734.328,0.3,0.2,0.07,10.787993,23.759998
341,2020-12-07,923582.49,551787.57,44.73166666666666,4.442,-2.4580002,0.63991666,29854.87,19491.016,1.1,1.1,0.0,12.594856,24.119999
342,2020-12-08,1034166.46,356132.63,61.078333333333326,3.642,0.842,2.144083,29782.37,0.0,5.1,3.9,0.84000003,8.714677,18.359999
343,2020-12-09,1082702.93,293284.57,75.02666666666667,2.142,0.69200003,1.28575,29715.09,0.0,0.5,0.19999999,0.21000001,5.8048253,12.959999
344,2020-12-10,1047522.1,266030.2,69.38875,1.792,-1.6079999,0.46699998,29653.168,720.37787,0.0,0.0,0.0,14.512064,29.88
345,2020-12-11,882588.04,597430.1,45.79791666666667,2.142,-1.258,0.57533336,29596.76,8314.855,0.6,0.3,0.21000001,11.681987,24.84
346,2020-12-12,789177.3200000001,411442.97000000003,45.71958333333333,6.1419997,1.392,3.675333,29546.002,993.6374,0.2,0.2,0.0,8.287822,22.68
347,2020-12-13,712972.31,343319.0,43.17333333333334,4.942,0.642,3.0649168,29501.049,7372.337,0.0,0.0,0.0,15.509274,34.92
348,2020-12-14,718727.34,728523.93,42.99458333333333,4.292,0.14199999,1.7919999,29462.03,18160.037,0.1,0.1,0.0,13.089354,26.28
349,2020-12-15,872167.68,507358.01,50.403333333333336,5.442,1.042,2.7086666,29429.08,11609.015,2.6000001,2.6000001,0.0,9.19939,18.0
350,2020-12-16,859738.01,471425.03,50.05583333333333,3.092,0.69200003,2.2753332,29402.342,3600.0,0.0,0.0,0.0,11.841756,26.64
351,2020-12-17,696841.72,742518.53,44.58291666666667,4.342,-1.058,1.4295,29381.941,20947.285,0.0,0.0,0.0,10.685391,20.519999
352,2020-12-18,634818.57,707461.23,42.510416666666664,2.2419999,-0.55799997,0.6399166,29367.959,1523.946,0.0,0.0,0.0,12.229406,25.919998
